
Project:     BUAATrolley2018165
Program:     Inertial Explorer Version 8.70.5101
Profile:     BUAADNCForPlot
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      D:\confi\Documents\SPANProject\BUAATrolley2018165.cts
ProcessInfo: BUAATrolley2018165 by Unknown on 9/17/2018 at 09:59:39

Datum:       WGS84
Master 1:    Name BDStarBaseOEM71, Status ENABLED
             Antenna height 0.000 m, to L1PC [Generic(NONE)]
             Lat, Lon, El Hgt 40 06 04.16122, 116 07 53.73361, 58.918 m [WGS84, 2018.452]
Master 2:    Name BJNM, Status DISABLED
             Antenna height 0.000 m, to ARP [NOV702GG(NONE)]
             Lat, Lon, El Hgt 40 14 43.16664, 116 13 26.87428, 109.122 m [WGS84, 2018.449]
Remote:      Antenna height 0.000 m, to L1PC [Generic(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=-0.275, y=-0.055, z=0.144 m (x-right, y-fwd, z-up)
Body to Sensor Rotations:
             xRot=0.000, yRot=0.000, zRot=0.000 degrees (Rotate IMU into Vehicle Frame)
IMU->Secondary Sensor Lever Arms: 
            x=-0.275, y=-0.055, z=0.144 m (x-right, y-fwd, z-up, IMU->SENSOR)

 Week ,    CorrTime ,   HzSpeed ,   Heading , iFlag    , GP , GL , BD ,   PDOP , Update         ,        CARms ,  DopRms ,        L1Rms ,      COG
(week         (sec)       (m/s)       (deg)                              (dop)                             (m)     (m/s)            (m)      (deg)
 2005 ,  379670.000 ,     1.253 ,   -93.615 , GPS      ,  5 ,  2 ,  4 ,   1.86 ,  GP TR         ,        0.490 ,   0.179 ,        0.033 ,  270.192
 2005 ,  379671.000 ,     0.990 ,   -92.059 , GPS      ,  5 ,  2 ,  4 ,   1.86 ,  GP TR         ,        0.510 ,   0.260 ,        0.022 ,  263.048
 2005 ,  379672.000 ,     0.426 ,  -111.449 , GPS      ,  5 ,  1 ,  5 ,   2.32 ,  GP TR         ,        0.740 ,   0.236 ,        0.005 ,  280.033
 2005 ,  379673.000 ,     0.187 ,  -108.827 , GPS      ,  5 ,  1 ,  5 ,   2.34 ,  GP TR         ,        0.750 ,   0.154 ,        0.025 ,  271.885
 2005 ,  379674.000 ,     0.319 ,  -110.780 , GPS      ,  5 ,  1 ,  5 ,   2.34 ,  GP TR         ,        0.880 ,   0.057 ,        0.014 ,  223.996
 2005 ,  379675.000 ,     0.318 ,  -109.405 , GPS      ,  5 ,  3 ,  5 ,   1.42 ,  GP TR         ,        0.630 ,   0.082 ,        0.023 ,  246.231
 2005 ,  379676.000 ,     0.724 ,  -123.427 , GPS      ,  5 ,  3 ,  5 ,   1.54 ,  GP TR         ,        0.690 ,   0.181 ,        0.020 ,  217.227
 2005 ,  379677.000 ,     1.214 ,  -144.694 , GPS      ,  4 ,  3 ,  5 ,   1.80 ,  GP TR         ,        0.750 ,   0.133 ,        0.026 ,  209.164
 2005 ,  379678.000 ,     1.469 ,  -154.936 , GPS      ,  4 ,  2 ,  5 ,   1.96 ,  GP TR         ,        0.800 ,   0.155 ,        0.040 ,  199.512
 2005 ,  379679.000 ,     1.523 ,  -159.685 , GPS      ,  4 ,  2 ,  4 ,   2.44 ,  GP TR         ,        0.750 ,   0.196 ,        0.022 ,  201.346
 2005 ,  379680.000 ,     1.610 ,  -161.477 , GPS      ,  4 ,  2 ,  4 ,   2.44 ,  GP TR         ,        0.670 ,   0.065 ,        0.023 ,  198.821
 2005 ,  379681.000 ,     1.506 ,  -164.128 , GPS      ,  7 ,  3 ,  4 ,   1.41 ,  GP TR         ,        0.700 ,   0.098 ,        0.018 ,  195.750
 2005 ,  379682.000 ,     0.663 ,  -165.269 , GPS      ,  7 ,  3 ,  5 ,   1.32 ,  GP TR         ,        0.690 ,   0.099 ,        0.017 ,  209.690
 2005 ,  379683.000 ,     1.059 ,  -166.759 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.610 ,   0.113 ,        0.019 ,  191.879
 2005 ,  379684.000 ,     0.572 ,  -164.635 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.590 ,   0.100 ,        0.017 ,  198.816
 2005 ,  379685.000 ,     1.073 ,  -162.339 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.590 ,   0.114 ,        0.016 ,  201.502
 2005 ,  379686.000 ,     0.930 ,  -178.320 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.570 ,   0.111 ,        0.016 ,  197.217
 2005 ,  379687.000 ,     1.271 ,  -177.941 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.570 ,   0.072 ,        0.019 ,  181.602
 2005 ,  379688.000 ,     1.227 ,  -178.269 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.560 ,   0.085 ,        0.021 ,  185.044
 2005 ,  379689.000 ,     0.804 ,  -173.040 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.550 ,   0.075 ,        0.020 ,  187.658
 2005 ,  379690.000 ,     0.112 ,  -168.802 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.550 ,   0.047 ,        0.016 ,    0.000
 2005 ,  379691.000 ,     0.028 ,  -166.779 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.590 ,   0.068 ,        0.012 ,    0.000
 2005 ,  379692.000 ,     0.008 ,  -166.856 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.630 ,   0.047 ,        0.019 ,    0.000
 2005 ,  379693.000 ,     0.023 ,  -166.858 , GPS      ,  8 ,  5 ,  5 ,   1.01 ,  GP TR         ,        0.650 ,   0.055 ,        0.012 ,    0.000
 2005 ,  379694.000 ,     0.840 ,  -178.341 , GPS      ,  8 ,  5 ,  5 ,   1.02 ,  GP TR         ,        0.710 ,   0.093 ,        0.017 ,  169.814
 2005 ,  379695.000 ,     1.014 ,  -173.709 , GPS      ,  8 ,  5 ,  5 ,   1.02 ,  GP TR         ,        0.700 ,   0.074 ,        0.018 ,  185.011
 2005 ,  379696.000 ,     1.269 ,  -170.724 , GPS      ,  8 ,  5 ,  5 ,   1.01 ,  GP TR         ,        0.700 ,   0.072 ,        0.016 ,  191.790
 2005 ,  379697.000 ,     1.029 ,  -166.745 , GPS      ,  7 ,  5 ,  5 ,   1.10 ,  GP TR         ,        0.700 ,   0.057 ,        0.017 ,  193.499
 2005 ,  379698.000 ,     1.319 ,  -170.714 , GPS      ,  7 ,  5 ,  5 ,   1.10 ,  GP TR         ,        0.700 ,   0.045 ,        0.018 ,  184.555
 2005 ,  379699.000 ,     1.308 ,  -172.644 , GPS      ,  7 ,  5 ,  5 ,   1.10 ,  GP TR         ,        0.690 ,   0.054 ,        0.020 ,  186.546
 2005 ,  379700.000 ,     1.343 ,  -175.205 , GPS      ,  7 ,  5 ,  5 ,   1.10 ,  GP TR         ,        0.710 ,   0.087 ,        0.012 ,  181.223
 2005 ,  379701.000 ,     0.969 ,  -179.785 , GPS      ,  7 ,  5 ,  4 ,   1.11 ,  GP TR         ,        0.660 ,   0.067 ,        0.012 ,  177.927
 2005 ,  379702.000 ,     0.997 ,   179.142 , GPS      ,  7 ,  5 ,  4 ,   1.11 ,  GP TR         ,        0.660 ,   0.136 ,        0.030 ,  188.735
 2005 ,  379703.000 ,     0.673 ,  -178.193 , GPS      ,  7 ,  4 ,  1 ,   1.27 ,  GP TR         ,        0.730 ,   0.317 ,        0.056 ,  178.682
 2005 ,  379704.000 ,     0.327 ,  -170.537 , GPS      ,  6 ,  3 ,  2 ,   1.51 ,  GP TR         ,        0.760 ,   0.215 ,        0.042 ,  194.073
 2005 ,  379705.000 ,     0.493 ,   177.002 , GPS      ,  5 ,  3 ,  2 ,   1.52 ,  GP TR         ,        0.850 ,   0.163 ,        0.054 ,  187.842
 2005 ,  379706.000 ,     0.898 ,   158.252 , GPS      ,  6 ,  3 ,  2 ,   1.65 ,  GP GV TR      ,        1.020 ,   0.162 ,        0.035 ,  165.302
 2005 ,  379707.000 ,     0.149 ,   138.674 , GPS      ,  6 ,  2 ,  3 ,   1.97 ,  GP TR         ,        0.770 ,   0.066 ,        0.026 ,  148.810
 2005 ,  379708.000 ,     0.823 ,   140.594 , GPS      ,  6 ,  2 ,  3 ,   1.98 ,  GP TR         ,        0.810 ,   0.187 ,        0.021 ,  119.817
 2005 ,  379709.000 ,     1.258 ,   108.415 , GPS      ,  5 ,  2 ,  2 ,   4.02 ,  GP GV TR      ,        0.980 ,   0.053 ,        0.022 ,  133.148
 2005 ,  379710.000 ,     1.606 ,   100.008 , GPS      ,  5 ,  1 ,  2 ,   4.10 ,  GP TR         ,        0.750 ,   0.279 ,        0.027 ,  103.868
 2005 ,  379711.000 ,     1.521 ,    95.948 , GPS      ,  7 ,  3 ,  4 ,   1.35 ,  GP TR         ,        0.530 ,   0.075 ,        0.022 ,   95.950
 2005 ,  379712.000 ,     1.463 ,    93.720 , GPS      ,  7 ,  3 ,  4 ,   1.36 ,  GP TR         ,        0.600 ,   0.071 ,        0.015 ,   94.669
 2005 ,  379713.000 ,     1.439 ,    93.332 , GPS      ,  7 ,  4 ,  4 ,   1.28 ,  GP TR         ,        0.550 ,   0.100 ,        0.011 ,   97.536
 2005 ,  379714.000 ,     1.294 ,    90.670 , GPS      ,  7 ,  4 ,  5 ,   1.25 ,  GP TR         ,        0.940 ,   0.096 ,        0.014 ,   86.858
 2005 ,  379715.000 ,     1.081 ,    88.613 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.830 ,   0.120 ,        0.025 ,   89.499
 2005 ,  379716.000 ,     0.855 ,    87.390 , GPS      ,  6 ,  5 ,  5 ,   1.21 ,  GP TR         ,        0.780 ,   0.062 ,        0.025 ,   83.089
 2005 ,  379717.000 ,     1.384 ,   103.427 , GPS      ,  6 ,  5 ,  5 ,   1.21 ,  GP TR         ,        0.790 ,   0.085 ,        0.025 ,  109.939
 2005 ,  379718.000 ,     1.565 ,   121.425 , GPS      ,  7 ,  5 ,  5 ,   1.13 ,  GP TR         ,        0.790 ,   0.157 ,        0.026 ,  116.585
 2005 ,  379719.000 ,     1.790 ,   122.504 , GPS      ,  7 ,  4 ,  4 ,   1.28 ,  GP TR         ,        0.600 ,   0.083 ,        0.019 ,  124.756
 2005 ,  379720.000 ,     1.738 ,   106.365 , GPS      ,  7 ,  5 ,  5 ,   1.10 ,  GP TR         ,        0.760 ,   0.068 ,        0.016 ,  102.796
 2005 ,  379721.000 ,     1.489 ,    76.905 , GPS      ,  7 ,  6 ,  5 ,   1.03 ,  GP TR         ,        0.730 ,   0.108 ,        0.027 ,   71.395
 2005 ,  379722.000 ,     1.445 ,    53.310 , GPS      ,  7 ,  6 ,  5 ,   1.03 ,  GP TR         ,        0.740 ,   0.094 ,        0.015 ,   53.009
 2005 ,  379723.000 ,     1.542 ,    42.119 , GPS      ,  7 ,  6 ,  4 ,   1.06 ,  GP TR         ,        0.600 ,   0.110 ,        0.014 ,   42.994
 2005 ,  379724.000 ,     1.654 ,    54.525 , GPS      ,  7 ,  6 ,  4 ,   1.06 ,  GP TR         ,        0.600 ,   0.080 ,        0.019 ,   58.099
 2005 ,  379725.000 ,     1.772 ,    81.359 , GPS      ,  7 ,  6 ,  4 ,   1.06 ,  GP TR         ,        0.630 ,   0.114 ,        0.021 ,   80.809
 2005 ,  379726.000 ,     1.770 ,   107.661 , GPS      ,  7 ,  5 ,  3 ,   1.13 ,  GP TR         ,        0.620 ,   0.156 ,        0.019 ,  110.672
 2005 ,  379727.000 ,     1.778 ,   121.640 , GPS      ,  6 ,  4 ,  3 ,   1.29 ,  GP TR         ,        0.430 ,   0.114 ,        0.014 ,  126.324
 2005 ,  379728.000 ,     1.792 ,   118.649 , GPS      ,  6 ,  2 ,  3 ,   1.61 ,  GP TR         ,        0.490 ,   0.086 ,        0.013 ,  115.898
 2005 ,  379729.000 ,     1.644 ,    90.952 , GPS      ,  7 ,  3 ,  4 ,   1.30 ,  GP TR         ,        0.630 ,   0.079 ,        0.025 ,   86.135
 2005 ,  379730.000 ,     1.553 ,    63.581 , GPS      ,  8 ,  3 ,  4 ,   1.09 ,  GP TR         ,        0.740 ,   0.085 ,        0.014 ,   61.517
 2005 ,  379731.000 ,     1.589 ,    46.796 , GPS      ,  6 ,  5 ,  4 ,   1.24 ,  GP TR         ,        0.690 ,   0.315 ,        0.010 ,   40.973
 2005 ,  379732.000 ,     1.500 ,    54.996 , GPS      ,  5 ,  5 ,  4 ,   1.35 ,  GP TR         ,        0.530 ,   0.150 ,        0.024 ,   59.072
 2005 ,  379733.000 ,     1.732 ,    82.920 , GPS      ,  5 ,  4 ,  4 ,   1.60 ,  GP TR         ,        0.540 ,   0.094 ,        0.028 ,   93.071
 2005 ,  379734.000 ,     1.724 ,   110.408 , GPS      ,  5 ,  5 ,  4 ,   1.32 ,  GP TR         ,        0.530 ,   0.103 ,        0.016 ,  112.935
 2005 ,  379735.000 ,     1.845 ,   131.082 , GPS      ,  6 ,  4 ,  4 ,   1.38 ,  GP TR         ,        0.520 ,   0.124 ,        0.016 ,  133.919
 2005 ,  379736.000 ,     1.749 ,   134.457 , GPS      ,  6 ,  4 ,  4 ,   1.38 ,  GP TR         ,        0.540 ,   0.105 ,        0.013 ,  134.039
 2005 ,  379737.000 ,     1.818 ,   128.669 , GPS      ,  6 ,  4 ,  4 ,   1.38 ,  GP TR         ,        0.520 ,   0.077 ,        0.012 ,  125.435
 2005 ,  379738.000 ,     1.597 ,   109.740 , GPS      ,  6 ,  4 ,  5 ,   1.32 ,  GP TR         ,        0.970 ,   0.066 ,        0.018 ,  101.468
 2005 ,  379739.000 ,     1.549 ,    82.682 , GPS      ,  6 ,  5 ,  5 ,   1.20 ,  GP TR         ,        0.980 ,   0.092 ,        0.016 ,   80.230
 2005 ,  379740.000 ,     1.495 ,    53.732 , GPS      ,  6 ,  5 ,  5 ,   1.20 ,  GP TR         ,        1.010 ,   0.074 ,        0.015 ,   48.767
 2005 ,  379741.000 ,     1.398 ,    32.330 , GPS      ,  7 ,  5 ,  4 ,   1.16 ,  GP TR         ,        0.680 ,   0.094 ,        0.019 ,   27.130
 2005 ,  379742.000 ,     1.561 ,    37.734 , GPS      ,  7 ,  5 ,  5 ,   1.07 ,  GP TR         ,        4.220 ,   0.136 ,        0.019 ,   41.615
 2005 ,  379743.000 ,     1.647 ,    68.176 , GPS      ,  7 ,  5 ,  4 ,   1.12 ,  GP TR         ,        0.590 ,   0.152 ,        0.011 ,   74.612
 2005 ,  379744.000 ,     1.705 ,    94.596 , GPS      ,  6 ,  5 ,  5 ,   1.18 ,  GP TR         ,        0.990 ,   0.111 ,        0.013 ,  101.389
 2005 ,  379745.000 ,     1.623 ,   112.952 , GPS      ,  6 ,  4 ,  5 ,   1.32 ,  GP TR         ,        1.060 ,   0.149 ,        0.016 ,  111.973
 2005 ,  379746.000 ,     1.503 ,   106.512 , GPS      ,  6 ,  4 ,  5 ,   1.32 ,  GP TR         ,        1.060 ,   0.179 ,        0.018 ,  102.625
 2005 ,  379747.000 ,     1.418 ,    94.522 , GPS      ,  8 ,  3 ,  5 ,   1.14 ,  GP TR         ,        1.150 ,   0.142 ,        0.019 ,   90.673
 2005 ,  379748.000 ,     1.463 ,    95.755 , GPS      ,  8 ,  3 ,  5 ,   1.14 ,  GP TR         ,        1.200 ,   0.214 ,        0.016 ,  105.509
 2005 ,  379749.000 ,     1.397 ,    97.616 , GPS      ,  6 ,  5 ,  5 ,   1.15 ,  GP TR         ,        1.130 ,   0.131 ,        0.029 ,  105.779
 2005 ,  379750.000 ,     1.182 ,   101.871 , GPS      ,  6 ,  5 ,  5 ,   1.15 ,  GP TR         ,        1.130 ,   0.077 ,        0.023 ,  100.897
 2005 ,  379751.000 ,     1.544 ,   112.644 , GPS      ,  6 ,  6 ,  5 ,   1.10 ,  GP TR         ,        1.120 ,   0.121 ,        0.024 ,  117.165
 2005 ,  379752.000 ,     1.601 ,   138.199 , GPS      ,  6 ,  6 ,  5 ,   1.10 ,  GP TR         ,        1.110 ,   0.087 ,        0.019 ,  140.834
 2005 ,  379753.000 ,     1.714 ,   136.574 , GPS      ,  7 ,  6 ,  5 ,   1.01 ,  GP TR         ,        1.050 ,   0.091 ,        0.020 ,  135.960
 2005 ,  379754.000 ,     1.762 ,   107.784 , GPS      ,  8 ,  6 ,  5 ,   0.97 ,  GP TR         ,        1.060 ,   0.096 ,        0.017 ,  103.061
 2005 ,  379755.000 ,     1.706 ,    78.743 , GPS      ,  8 ,  6 ,  5 ,   0.97 ,  GP TR         ,        1.060 ,   0.073 ,        0.017 ,   73.475
 2005 ,  379756.000 ,     1.554 ,    57.881 , GPS      ,  8 ,  6 ,  5 ,   0.97 ,  GP TR         ,        1.000 ,   0.078 ,        0.017 ,   59.313
 2005 ,  379757.000 ,     1.553 ,    57.549 , GPS      ,  7 ,  4 ,  5 ,   1.21 ,  GP TR         ,        1.120 ,   0.111 ,        0.021 ,   58.409
 2005 ,  379758.000 ,     1.722 ,    74.694 , GPS      ,  7 ,  4 ,  5 ,   1.21 ,  GP TR         ,        1.140 ,   0.075 ,        0.018 ,   80.888
 2005 ,  379759.000 ,     1.736 ,    92.687 , GPS      ,  8 ,  4 ,  5 ,   1.12 ,  GP TR         ,        1.440 ,   0.041 ,        0.015 ,   95.827
 2005 ,  379760.000 ,     1.834 ,   116.814 , GPS      ,  8 ,  4 ,  5 ,   1.12 ,  GP TR         ,        1.410 ,   0.079 ,        0.012 ,  119.442
 2005 ,  379761.000 ,     1.834 ,   131.510 , GPS      ,  7 ,  6 ,  5 ,   1.00 ,  GP TR         ,        1.050 ,   0.076 ,        0.014 ,  135.402
 2005 ,  379762.000 ,     1.697 ,   146.514 , GPS      ,  7 ,  6 ,  5 ,   1.00 ,  GP TR         ,        1.030 ,   0.045 ,        0.016 ,  148.246
 2005 ,  379763.000 ,     1.733 ,   146.900 , GPS      ,  7 ,  5 ,  5 ,   1.09 ,  GP TR         ,        1.050 ,   0.067 ,        0.009 ,  146.127
 2005 ,  379764.000 ,     1.759 ,   130.026 , GPS      ,  7 ,  5 ,  5 ,   1.09 ,  GP TR         ,        1.040 ,   0.075 ,        0.010 ,  127.254
 2005 ,  379765.000 ,     1.590 ,    95.906 , GPS      ,  7 ,  5 ,  5 ,   1.09 ,  GP TR         ,        1.040 ,   0.085 ,        0.017 ,   92.320
 2005 ,  379766.000 ,     1.501 ,    63.892 , GPS      ,  7 ,  5 ,  5 ,   1.09 ,  GP TR         ,        1.040 ,   0.096 ,        0.020 ,   57.957
 2005 ,  379767.000 ,     1.494 ,    33.170 , GPS      ,  7 ,  6 ,  5 ,   1.11 ,  GP TR         ,        0.980 ,   0.348 ,        0.015 ,   34.651
 2005 ,  379768.000 ,     1.420 ,     8.429 , GPS      ,  8 ,  5 ,  5 ,   1.06 ,  GP TR         ,        0.980 ,   0.075 ,        0.023 ,    4.551
 2005 ,  379769.000 ,     1.523 ,     4.825 , GPS      ,  8 ,  5 ,  4 ,   1.07 ,  GP TR         ,        0.680 ,   0.083 ,        0.013 ,    4.668
 2005 ,  379770.000 ,     1.731 ,    23.006 , GPS      ,  8 ,  5 ,  4 ,   1.07 ,  GP TR         ,        0.690 ,   0.097 ,        0.010 ,   24.856
 2005 ,  379771.000 ,     1.755 ,    50.797 , GPS      ,  8 ,  4 ,  4 ,   1.20 ,  GP TR         ,        0.600 ,   0.108 ,        0.020 ,   52.609
 2005 ,  379772.000 ,     1.758 ,    81.759 , GPS      ,  8 ,  4 ,  4 ,   1.20 ,  GP TR         ,        0.560 ,   0.079 ,        0.011 ,   85.893
 2005 ,  379773.000 ,     1.632 ,   116.585 , GPS      ,  8 ,  4 ,  5 ,   1.23 ,  GP TR         ,        1.320 ,   0.139 ,        0.017 ,  124.724
 2005 ,  379774.000 ,     1.643 ,   149.759 , GPS      ,  7 ,  4 ,  5 ,   1.38 ,  GP TR         ,        1.380 ,   0.111 ,        0.019 ,  152.096
 2005 ,  379775.000 ,     1.626 ,   174.080 , GPS      ,  7 ,  4 ,  5 ,   1.31 ,  GP TR         ,        1.390 ,   0.048 ,        0.011 ,  178.295
 2005 ,  379776.000 ,     1.570 ,  -160.372 , GPS      ,  6 ,  4 ,  5 ,   1.49 ,  GP TR         ,        1.450 ,   0.109 ,        0.009 ,  203.044
 2005 ,  379777.000 ,     1.499 ,  -143.709 , GPS      ,  8 ,  5 ,  5 ,   1.01 ,  GP TR         ,        1.370 ,   0.099 ,        0.015 ,  217.805
 2005 ,  379778.000 ,     1.634 ,  -153.871 , GPS      ,  9 ,  5 ,  6 ,   0.92 ,  GP TR         ,        3.370 ,   0.085 ,        0.015 ,  201.767
 2005 ,  379779.000 ,     1.338 ,   165.658 , GPS      ,  8 ,  6 ,  6 ,   0.96 ,  GP TR         ,        3.450 ,   0.056 ,        0.010 ,  161.164
 2005 ,  379780.000 ,     1.357 ,   130.869 , GPS      ,  8 ,  6 ,  5 ,   1.01 ,  GP TR         ,        1.310 ,   0.088 ,        0.017 ,  127.283
 2005 ,  379781.000 ,     1.238 ,   122.196 , GPS      ,  8 ,  6 ,  5 ,   1.01 ,  GP TR         ,        1.290 ,   0.142 ,        0.011 ,  122.868
 2005 ,  379782.000 ,     1.045 ,   124.355 , GPS      ,  8 ,  6 ,  6 ,   0.96 ,  GP TR         ,        3.380 ,   0.083 ,        0.012 ,  129.176
 2005 ,  379783.000 ,     1.411 ,   143.402 , GPS      ,  9 ,  5 ,  6 ,   0.97 ,  GP TR         ,        3.460 ,   0.101 ,        0.013 ,  151.738
 2005 ,  379784.000 ,     1.567 ,   174.374 , GPS      ,  8 ,  5 ,  6 ,   1.04 ,  GP TR         ,        3.460 ,   0.079 ,        0.013 ,  176.883
 2005 ,  379785.000 ,     1.369 ,  -161.106 , GPS      ,  8 ,  6 ,  6 ,   0.97 ,  GP TR         ,        3.410 ,   0.090 ,        0.010 ,  200.425
 2005 ,  379786.000 ,     1.248 ,   178.399 , GPS      ,  8 ,  6 ,  5 ,   0.99 ,  GP TR         ,        3.590 ,   0.119 ,        0.018 ,  171.624
 2005 ,  379787.000 ,     1.200 ,   139.083 , GPS      ,  8 ,  7 ,  5 ,   0.93 ,  GP TR         ,        3.440 ,   0.091 ,        0.011 ,  131.817
 2005 ,  379788.000 ,     1.387 ,   141.572 , GPS      ,  8 ,  7 ,  6 ,   0.91 ,  GP TR         ,        3.370 ,   0.061 ,        0.012 ,  148.731
 2005 ,  379789.000 ,     1.670 ,   173.162 , GPS      ,  8 ,  7 ,  5 ,   0.95 ,  GP TR         ,        1.300 ,   0.147 ,        0.012 ,  177.725
 2005 ,  379790.000 ,     1.636 ,  -167.214 , GPS      ,  7 ,  7 ,  5 ,   1.08 ,  GP TR         ,        1.330 ,   0.087 ,        0.011 ,  193.046
 2005 ,  379791.000 ,     1.679 ,  -171.941 , GPS      ,  7 ,  5 ,  5 ,   1.16 ,  GP TR         ,        1.440 ,   0.162 ,        0.012 ,  186.795
 2005 ,  379792.000 ,     1.718 ,   159.011 , GPS      ,  7 ,  5 ,  5 ,   1.16 ,  GP TR         ,        1.440 ,   0.116 ,        0.019 ,  153.388
 2005 ,  379793.000 ,     1.905 ,   131.003 , GPS      ,  7 ,  5 ,  5 ,   1.16 ,  GP TR         ,        1.450 ,   0.118 ,        0.019 ,  131.276
 2005 ,  379794.000 ,     1.847 ,   108.257 , GPS      ,  7 ,  5 ,  5 ,   1.16 ,  GP TR         ,        1.450 ,   0.067 ,        0.015 ,  107.018
 2005 ,  379795.000 ,     1.700 ,   110.928 , GPS      ,  9 ,  6 ,  5 ,   0.98 ,  GP TR         ,        1.310 ,   0.073 ,        0.015 ,  112.238
 2005 ,  379796.000 ,     1.507 ,   125.508 , GPS      ,  9 ,  6 ,  5 ,   0.98 ,  GP TR         ,        1.310 ,   0.071 ,        0.011 ,  126.952
 2005 ,  379797.000 ,     1.316 ,   149.747 , GPS      ,  9 ,  6 ,  5 ,   0.98 ,  GP TR         ,        1.310 ,   0.083 ,        0.009 ,  155.093
 2005 ,  379798.000 ,     1.332 ,  -179.947 , GPS      ,  9 ,  6 ,  5 ,   0.97 ,  GP TR         ,        1.300 ,   0.184 ,        0.016 ,  186.281
 2005 ,  379799.000 ,     1.176 ,  -147.159 , GPS      ,  8 ,  6 ,  5 ,   1.12 ,  GP TR         ,        1.370 ,   0.065 ,        0.013 ,  215.591
 2005 ,  379800.000 ,     1.162 ,  -128.065 , GPS      ,  7 ,  6 ,  5 ,   1.15 ,  GP TR         ,        1.400 ,   0.078 ,        0.013 ,  234.455
 2005 ,  379801.000 ,     1.417 ,  -130.690 , GPS      ,  8 ,  7 ,  5 ,   1.05 ,  GP TR         ,        1.310 ,   0.074 ,        0.011 ,  225.621
 2005 ,  379802.000 ,     1.777 ,  -155.486 , GPS      ,  7 ,  7 ,  5 ,   1.08 ,  GP TR         ,        1.340 ,   0.076 ,        0.013 ,  201.609
 2005 ,  379803.000 ,     1.756 ,   175.883 , GPS      ,  7 ,  7 ,  6 ,   1.04 ,  GP TR         ,        3.620 ,   0.075 ,        0.010 ,  171.153
 2005 ,  379804.000 ,     1.827 ,   150.645 , GPS      ,  7 ,  7 ,  6 ,   1.04 ,  GP TR         ,        3.620 ,   0.082 ,        0.010 ,  150.004
 2005 ,  379805.000 ,     1.793 ,   128.709 , GPS      ,  7 ,  7 ,  5 ,   1.08 ,  GP TR         ,        1.360 ,   0.097 ,        0.012 ,  125.773
 2005 ,  379806.000 ,     1.680 ,   113.721 , GPS      ,  6 ,  6 ,  5 ,   1.33 ,  GP TR         ,        1.480 ,   0.082 ,        0.019 ,  114.285
 2005 ,  379807.000 ,     1.594 ,   128.620 , GPS      ,  7 ,  6 ,  5 ,   1.29 ,  GP TR         ,        1.450 ,   0.190 ,        0.017 ,  132.525
 2005 ,  379808.000 ,     1.383 ,   154.133 , GPS      ,  7 ,  6 ,  4 ,   1.18 ,  GP TR         ,        1.390 ,   0.116 ,        0.010 ,  158.678
 2005 ,  379809.000 ,     1.389 ,  -170.565 , GPS      ,  7 ,  6 ,  4 ,   1.18 ,  GP TR         ,        1.390 ,   0.159 ,        0.012 ,  197.204
 2005 ,  379810.000 ,     1.290 ,  -141.599 , GPS      ,  7 ,  6 ,  4 ,   1.18 ,  GP TR         ,        1.380 ,   0.096 ,        0.009 ,  224.245
 2005 ,  379811.000 ,     1.488 ,  -140.533 , GPS      ,  6 ,  5 ,  5 ,   1.37 ,  GP TR         ,        1.530 ,   0.078 ,        0.012 ,  219.890
 2005 ,  379812.000 ,     1.723 ,  -169.447 , GPS      ,  6 ,  5 ,  5 ,   1.37 ,  GP TR         ,        1.540 ,   0.076 ,        0.010 ,  189.221
 2005 ,  379813.000 ,     1.880 ,   159.928 , GPS      ,  7 ,  5 ,  5 ,   1.25 ,  GP TR         ,        1.470 ,   0.063 ,        0.011 ,  160.671
 2005 ,  379814.000 ,     1.709 ,   136.457 , GPS      ,  7 ,  5 ,  5 ,   1.25 ,  GP TR         ,        1.470 ,   0.059 ,        0.008 ,  135.845
 2005 ,  379815.000 ,     1.567 ,   133.513 , GPS      ,  7 ,  6 ,  3 ,   1.33 ,  GP TR         ,        1.230 ,   0.114 ,        0.013 ,  137.764
 2005 ,  379816.000 ,     1.485 ,   151.994 , GPS      ,  7 ,  6 ,  2 ,   1.38 ,  GP TR         ,        0.960 ,   0.104 ,        0.010 ,  160.599
 2005 ,  379817.000 ,     1.409 ,  -179.100 , GPS      ,  6 ,  6 ,  3 ,   1.35 ,  GP TR         ,        1.070 ,   0.071 ,        0.015 ,  184.528
